External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations,Latitude,Longitude
19846-PART-01,Hope Presbyterian Church : Hope Presbyterian Church,Active,2/6/2025,MD,MD Prince George's County,1100 Enterprise Road Mitchellville MD 20721,(240) 678-7667,Thursday,Every week,12:00 PM,1:30 PM,No,,9/23/2024,,,Come around church to rear,38.909951,-76.798955
16050-PART-01,Fort Washington Food Pantry : Fort Washington Food Pantry,Active,2/26/2025,MD,MD Prince George's County,9801 Livingston Road Fort Washington MD 20744,(202) 679-8898,Saturday,Every week,9:00 AM,11:00 AM,No,Zip Code,10/3/2024,,,"You must live in one of the following zp codes 20607, 20616, 20640, 20735, 20744, 20745, and 20748",38.7556609,-77.0009664
16050-PART-01,Fort Washington Food Pantry : Fort Washington Food Pantry,Active,2/26/2025,MD,MD Prince George's County,9801 Livingston Road Fort Washington MD 20744,(202) 679-8898,Wednesday,2nd of the Month,10:30 AM,11:30 AM,No,,10/3/2024,,,Produce is offered on the 2nd Wednesday of the month with a drive thru distribution.,38.7556609,-77.0009664
16960-PART-01,Southern Friendship Missionary Baptist Church : Southern Friendship Missionary Baptist Church,Active,12/3/2024,MD,MD Prince George's County,4444 Branch Avenue Temple Hills MD 20748,(301) 523-6090,Tuesday,1st and 3rd of the Month,9:00 AM,1:00 PM,No,,9/23/2024,,,,38.830161,-76.931401
19402-PART-01,St. Stephen's United Methodist Church : St. Stephen's UMC,Active,2/11/2025,VA,VA Fairfax County,9203 Braddock Rd  Burke  VA 22015,(703) 978-8724,Friday,1st of the Month,4:00 PM,6:00 PM,No,Zip Code,10/17/2024,,,Distribution of fresh vegetables sorted and packaged into family offerings,38.810874,-77.258582
19402-PART-01,St. Stephen's United Methodist Church : St. Stephen's UMC,Active,2/11/2025,VA,VA Fairfax County,9203 Braddock Rd  Burke  VA 22015,(703) 978-8724,As Needed,As Needed,9:00 AM,4:00 PM,No,Zip Code,10/17/2024,,,Emergency food - grocery bag provided on request at church office,38.810874,-77.258582
19594-PART-01,Oxon Hill Church of Christ : Oxon Hill Church of Christ,Active,2/15/2025,MD,MD Prince George's County,4201 Brinkley Road Temple Hills MD 20748,(301) 875-9322,Wednesday,4th of the Month,9:00 AM,11:00 AM,Yes,,9/23/2024,"Drive thru,Home Delivery",Pre-bagged or boxed groceries,,38.7999728,-76.9353911
22053-PART-01,Walker Memorial Baptist Church : Walker Memorial Baptist Church,Active,2/12/2025,DC,DC Ward 1,2020 13th St. NW Washington DC 20009,(202) 232-1120,Wednesday,1st of the Month,11:00 AM,2:00 PM,No,,12/16/2024,Walk up,Pre-bagged or boxed groceries,"Food Pantry will be closed on Jan. 1, 2025",38.9176047,-77.0299837
19477-PART-01,Maryland Umbrella Group : Maryland Umbrella Group,Active,2/26/2025,MD,MD Prince George's County,408 Addison Road South Seat Pleasant MD 20743,(301) 219-6650,Saturday,1st and 3rd of the Month,9:00 AM,12:00 PM,No,"ID,Income,Zip Code",10/25/2024,,,Our food distribution is in conjunction with our diaper registration.  You must pre-register for diapers to receive food.,38.8858579,-76.8978438
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Tuesday,Every week,7:00 AM,10:00 AM,Yes,Zip Code,9/23/2024,,,,39.012637,-77.016655
19627-PART-01,Yad Yehuda of Greater Washington : Yad Yehuda of Greater Washington,Active,1/8/2025,MD,MD Montgomery County,9601 Colesville Rd Silver Spring MD 20902,(301) 842-7135,Wednesday,Every week,7:00 AM,10:00 PM,Yes,Zip Code,9/23/2024,,,,39.012637,-77.016655
19506-PART-01,Mid County United Ministries (MUM) : Mid County United Ministries (MUM),Active,2/26/2025,MD,MD Montgomery County,11002 Viers Mill Road Suite 710 Wheaton MD 20902,(202) 368-5466,Wednesday,Every week,10:00 AM,12:00 PM,No,"ID,Zip Code",9/23/2024,,,"By Appointment Only. We serve zip codes 20902, 20906, 20853, 20895, 20896, 20901, 20910, 20912 & 20783.",39.036603,-77.05091
19506-PART-01,Mid County United Ministries (MUM) : Mid County United Ministries (MUM),Active,2/26/2025,MD,MD Montgomery County,11002 Viers Mill Road Suite 710 Wheaton MD 20902,(202) 368-5466,Wednesday,Every week,1:00 PM,3:00 PM,No,"ID,Zip Code",9/23/2024,,,"By Appointment Only. We serve zip codes 20902, 20906, 20853, 20895, 20896, 20901, 20910, 20912 & 20783.",39.036603,-77.05091
19506-PART-01,Mid County United Ministries (MUM) : Mid County United Ministries (MUM),Active,2/26/2025,MD,MD Montgomery County,11002 Viers Mill Road Suite 710 Wheaton MD 20902,(202) 368-5466,Thursday,Every week,10:00 AM,12:00 PM,No,"ID,Zip Code",9/23/2024,,,"By Appointment Only. We serve zip codes 20902, 20906, 20853, 20895, 20896, 20901, 20910, 20912 & 20783.",39.036603,-77.05091
19506-PART-01,Mid County United Ministries (MUM) : Mid County United Ministries (MUM),Active,2/26/2025,MD,MD Montgomery County,11002 Viers Mill Road Suite 710 Wheaton MD 20902,(202) 368-5466,Thursday,Every week,1:00 PM,3:00 PM,No,"ID,Zip Code",9/23/2024,,,"By Appointment Only. We serve zip codes 20902, 20906, 20853, 20895, 20896, 20901, 20910, 20912 & 20783.",39.036603,-77.05091
16330-PART-01,Greater Refuge Ministries : Greater Refuge Ministries,Active,2/15/2025,MD,MD Prince George's County,9512 Piscataway Road Clinton MD 20735,(301) 856-8806,Friday,3rd of the Month,8:30 AM,10:30 AM,No,,9/23/2024,Drive thru,"Loose groceries,Pre-bagged or boxed groceries",Appointments can be made by calling Jim,38.7587432,-76.9170105
19426-PART-01,Fountain Community Enrichment Inc : Fountain Community Enrichment Inc.,Active,2/11/2025,MD,MD Prince George's County,15853 Commerce Court Upper Marlboro MD 20774,(301) 335-5038,As Needed,Every week,,,Yes,,9/23/2024,Walk up,Pre-bagged or boxed groceries,,38.8841359,-76.7308249
14050-PART-02,Bread for the City : Bread For The City NW Center,Active,2/24/2025,DC,DC Ward 2,1525 7th St. NW Washington DC 20001,(202) 773-2308,Friday,1st and 3rd of the Month,9:00 AM,11:30 AM,No,,9/19/2024,,,Free Farmers Market - open to anyone,38.9103,-77.0217
19458-PART-01,The Hope Center : The Hope Center,Active,1/28/2025,MD,MD Prince George's County,4915 Wheeler Rd Oxon Hill MD 20745,(410) 877-4444,Saturday,1st and 3rd of the Month,10:00 AM,12:00 PM,No,,9/23/2024,"Drive thru,Home Delivery",Pre-bagged or boxed groceries,Can call to make an appointment for emergencies,38.8217049,-76.9688606
19776-PART-01,Friends Of Douglas Community Center : Friends Of Douglass Community Center,Active,2/26/2025,DC,DC Ward 8,3261 Stanton Road SE Washington DC 20020,(202) 285-5354,Wednesday,Every week,12:00 PM,6:00 PM,No,"ID,Income,Zip Code",9/20/2024,,,,38.8477205,-76.9807059
19799-PART-01,Iglesia Evangelica Cristo Promesa Fiel : Iglesia Evangelica Cristo Promesa Fiel,Active,2/24/2025,MD,MD Montgomery County,17017 Georgia Avenue Olney MD 20832,(301) 408-8302,Tuesday,Every week,5:00 PM,8:00 PM,Yes,Zip Code,9/23/2024,"Home Delivery,Walk up",Pre-bagged or boxed groceries,,39.1358093,-77.0696843
14050-PART-01,Bread for the City : Bread for the City SE Center,Active,2/24/2025,DC,DC Ward 8,1700 Good Hope Road SE Washington DC 20020,(202) 773-2308,Friday,2nd and 4th of the Month,9:00 AM,11:30 AM,No,,9/20/2024,,,Free Farmers Market - open to anyone,38.865987,-76.98079
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Sunday,Every week,7:00 AM,10:00 PM,No,,9/23/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Monday,Every week,9:30 AM,4:30 PM,No,,10/9/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Tuesday,Every week,9:30 AM,4:30 PM,Yes,,10/9/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Wednesday,Every week,9:30 AM,4:30 PM,Yes,,10/9/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Thursday,Every week,9:30 AM,4:30 PM,Yes,,10/9/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Friday,Every week,7:00 AM,10:00 PM,No,,9/23/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
23173-PART-01,DC Doors : DC Doors,Active,2/3/2025,DC,DC Ward 5,900 Rhode Island Ave NW Washington DC 20018,(202) 248-2098,Saturday,Every week,9:30 AM,4:30 PM,Yes,,10/9/2024,Walk up,Prepared meals,,38.9116356,-77.0234177
14215-PART-01,Metropolitan Baptist Church : Metropolitan Baptist Church,Active,1/15/2025,MD,MD Prince George's County,1200 Mercantile Lane Suite 115B Largo MD 20774,,Saturday,2nd and 4th of the Month,10:00 AM,11:30 AM,No,Zip Code,10/10/2024,,,The pantry is also available for emergencies,38.9065645,-76.8375828
19861-PART-01,St. Philip's Episcopal Church : St. Philip's Episcopal Church,Active,1/28/2025,MD,MD Prince George's County,522 Main Street Laurel MD 20707,(301) 776-5151,Sunday,3rd of the Month,9:00 AM,12:00 PM,No,,9/23/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",Offers home deliveries too,39.1072638,-76.8516972
21755-PART-01,Kingdom Global Community Development Corporation : East Montgomery County Hub,Active,2/19/2025,MD,MD Montgomery County,11710 Beltsville Drive Beltsville MD 20705,(202) 352-7114,Saturday,Every week,9:00 AM,10:30 AM,No,ID,10/10/2024,,,"This Distribution takes place every Saturday at the East County Rec Center located at 3310 Gateshead Manor Way, Silver Spring MD 20904. Please park if you are in a car and take your place in line right outside of the building.",39.0478892,-76.8734437
19488-PART-01,"Koinonia Foundation, Inc. : Koinonia Foundation, Inc.",Active,2/22/2025,VA,VA Fairfax County,6037 Franconia Road Alexandria VA 22310,(703) 469-7354,Monday,"1st, 2nd, and 4th of the Month",4:00 PM,7:30 PM,No,Zip Code,9/24/2024,,,Must live in service area. Call to check.,38.782331,-77.144541
19836-PART-01,Jamil-UL Jalil : Jamil-UL Jalil,Active,2/18/2025,MD,MD Prince George's County,10845 Lanham Severn Road Glenn Dale MD 20769,(240) 381-1143,Friday,Every Other Week,2:00 PM,4:00 PM,No,ID,10/3/2024,,,,38.9859145,-76.8210757
19839-PART-01,Central Baptist Church of Camp Springs : Central Baptist Church of Camp Springs,Active,2/21/2025,MD,MD Prince George's County,5600 Old Branch Avenue Camp Springs MD 20748,(301) 899-3800,Friday,Every week,10:00 AM,2:00 PM,No,,10/3/2024,,,,38.8130599,-76.9130871
19588-PART-01,Clifton Park Baptist Church : Clifton Park Baptist Church,Active,2/19/2025,MD,MD Montgomery County,8818 Piney Branch Rd Silver Spring MD 20903,(240) 372-3616,Friday,3rd of the Month,10:00 AM,11:30 AM,No,ID,10/3/2024,,,,39.0001856,-76.9940861
22731-PART-01,CFH Inc. : CFH Inc.,Active,2/22/2025,VA,VA City of Manassas,9021 Centreville Road Manassas VA 20110,(571) 201-6226,Tuesday,Every week,4:00 PM,6:00 PM,No,Zip Code,9/25/2024,,,This is for the Residents  of East End Mobile Home Park only,38.7590755,-77.4626503
19322-PART-01,Allen Chapel AME Church : Allen Chapel AME Church,Active,2/20/2025,DC,DC Ward 8,2498 Alabama Avenue SE Washington DC 20020,(202) 494-9824,Friday,Every week,9:30 AM,12:00 PM,No,ID,9/26/2024,,,,38.8568567,-76.9702961
19733-PART-01,St. Stephen's Baptist Church : St. Stephen's Baptist Church,Active,2/21/2025,MD,MD Prince George's County,5757 Temple Hill Road Camp Springs MD 20748,(240) 350-8132,Tuesday,Every week,11:00 AM,3:00 PM,No,,10/10/2024,,,,38.8040834,-76.9332718
22308-PART-01,LindaBen Foundation : LindaBen Foundation,Active,2/23/2025,MD,MD Prince George's County,10739 Tucker St.  Beltsville  MD 20705,(240) 461-9442,Thursday,As Needed,11:00 AM,Until Food Runs Out,Yes,"ID,Zip Code",10/3/2024,,,,39.0261161,-76.9083386
19278-PART-01,First Baptist Church Ken-Gar : First Baptist Church Ken-Gar,Active,2/18/2025,MD,MD Montgomery County,3922 Hampden St Kensington MD 20895,(917) 364-1681,Saturday,3rd of the Month,10:00 AM,12:00 PM,No,,10/3/2024,"Drive thru,Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",,39.0315438,-77.079779
19278-PART-01,First Baptist Church Ken-Gar : First Baptist Church Ken-Gar,Active,2/18/2025,MD,MD Montgomery County,3922 Hampden St Kensington MD 20895,(917) 364-1681,Wednesday,2nd of the Month,1:00 PM,2:30 PM,No,,10/3/2024,"Drive thru,Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",,39.0315438,-77.079779
19433-PART-01,Great Commission Change of Life Ministries : Great Commission Change of Life Ministries,Active,2/24/2025,MD,MD Prince George's County,7937 Penn Randall Place Unit A Upper Marlboro  MD 20772,,Thursday,Every week,10:30 AM,12:30 PM,No,,10/3/2024,,,,38.83377,-76.867538
22458-PART-01,Destiny Driven : Destiny Driven,Active,2/26/2025,MD,MD Prince George's County,5900 Princess Garden Parkway Lanham  MD 20706,(301) 455-5970,Sunday,Every week,12:00 PM,1:00 PM,Yes,"ID,Zip Code",10/3/2024,,,,38.9658159,-76.8645706
19768-PART-01,A Place For Hashem Ministries : A Place for Hashem Ministries,Active,2/14/2025,MD,MD Prince George's County,8100 Malcolm Rd Clinton MD 20735,,Saturday,2nd of the Month,9:00 AM,12:00 PM,No,,10/3/2024,,,,38.778992,-76.888724
19768-PART-01,A Place For Hashem Ministries : A Place for Hashem Ministries,Active,2/14/2025,MD,MD Prince George's County,8100 Malcolm Rd Clinton MD 20735,,Saturday,3rd of the Month,9:00 AM,12:00 PM,No,,10/3/2024,,,,38.778992,-76.888724
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Tuesday,Every week,11:00 AM,6:00 PM,No,"ID,Income,Zip Code",10/3/2024,,,Email Nolimitsfoodpantry@gmail.com for appointment,38.9181697,-76.8735737
19727-PART-01,No Limits Outreach Ministries : No Limits Outreach Ministries,Active,2/25/2025,MD,MD Prince George's County,7721 Barlowe Rd Landover MD 20785,(202) 341-5159,Thursday,Every week,11:00 AM,6:00 PM,No,"ID,Income,Zip Code",10/3/2024,,,Email Nolimitsfoodpantry@gmail.com for appointment,38.9181697,-76.8735737
21860-PART-01,"So What Else, Inc : So What Else, Inc",Active,2/26/2025,MD,MD Montgomery County,4924 wyaconda road  Rockville  MD 20852,(240) 705-4345,Wednesday,Every week,10:00 AM,6:00 PM,Yes,,10/3/2024,,Loose groceries,,39.044973,-77.098174
21860-PART-01,"So What Else, Inc : So What Else, Inc",Active,2/26/2025,MD,MD Montgomery County,4924 wyaconda road  Rockville  MD 20852,(240) 705-4345,Thursday,Every week,10:00 AM,6:00 PM,Yes,,10/3/2024,,Loose groceries,,39.044973,-77.098174
21860-PART-01,"So What Else, Inc : So What Else, Inc",Active,2/26/2025,MD,MD Montgomery County,4924 wyaconda road  Rockville  MD 20852,(240) 705-4345,Monday,Every week,8:00 AM,4:00 PM,Yes,,10/3/2024,,Loose groceries,,39.044973,-77.098174
21860-PART-01,"So What Else, Inc : So What Else, Inc",Active,2/26/2025,MD,MD Montgomery County,4924 wyaconda road  Rockville  MD 20852,(240) 705-4345,Friday,Every week,8:00 AM,4:00 PM,Yes,,10/3/2024,,Loose groceries,,39.044973,-77.098174
21860-PART-01,"So What Else, Inc : So What Else, Inc",Active,2/26/2025,MD,MD Montgomery County,4924 wyaconda road  Rockville  MD 20852,(240) 705-4345,Saturday,Every week,6:00 AM,12:00 PM,Yes,,10/3/2024,,Loose groceries,,39.044973,-77.098174
19601-PART-01,Silver Spring Christian Reformed Church : Silver Spring Christian Reformed Church,Active,2/24/2025,MD,MD Montgomery County,1501 Arcola Ave Silver Spring MD 20902,(301) 284-8401,Tuesday,3rd of the Month,4:00 PM,7:00 PM,No,,10/3/2024,,,This distribution is by referral only.,39.044816,-77.031095
19845-PART-01,First Baptist Church of Highland Park : First Baptist Church of Highland Park,Active,1/30/2025,MD,MD Prince George's County,6801 Sheriff Road Landover MD 20785,(301) 773-6655,As Needed,Every week,9:00 AM,3:00 PM,No,"ID,Income",10/10/2024,,,We will take walkins,38.909774,-76.8908
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Monday,Every week,10:00 AM,1:00 PM,Yes,"Income,Zip Code",10/2/2024,Home Delivery,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Tuesday,Every week,10:00 AM,1:00 PM,Yes,"Income,Zip Code",10/2/2024,Home Delivery,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Wednesday,Every week,10:00 AM,1:00 PM,Yes,"Income,Zip Code",10/2/2024,Home Delivery,,,38.8320336,-77.0531027
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,3309 16th St NW Washington DC DC 20010,(202) 644-1125,Monday,Every week,9:00 AM,4:00 PM,No,Income,10/2/2024,,,We always have emergency food bags!,38.9319143,-77.036063
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,3309 16th St NW Washington DC DC 20010,(202) 644-1125,Tuesday,Every week,9:00 AM,4:00 PM,No,Income,10/2/2024,,,We always have emergency food bags,38.9319143,-77.036063
22737-PART-01,The Family Place : The Family Place,Active,2/21/2025,DC,DC Ward 1,3309 16th St NW Washington DC DC 20010,(202) 644-1125,Thursday,Every week,9:00 AM,3:00 PM,No,Income,10/2/2024,,,We always have emergency food bags,38.9319143,-77.036063
19483-PART-01,Women Who Care Ministries : Women Who Care Ministries,Active,2/7/2025,MD,MD Montgomery County,19640 Club House Road Suite 410 Montgomery Villlage MD 20886,(301) 828-6850,Friday,Every week,10:00 AM,4:00 PM,No,"ID,Income",10/3/2024,,,,39.178432,-77.201956
19472-PART-01,Montgomery County Family Center : Montgomery County Family Center,Active,11/18/2024,MD,MD Montgomery County,12247 Georgia Ave. Silver Spring MD 20902,(301) 942-1790,Thursday,"2nd, 3rd, and 4th of the Month",9:00 AM,4:00 PM,No,"ID,Zip Code",10/3/2024,,,,39.0561705,-77.0493115
19871-PART-01,Oak Chapel UMC : Oak Chapel UMC,Active,1/26/2025,MD,MD Montgomery County,14500 Layhill Road Silver Spring MD 20906,(240) 277-4426,Saturday,3rd of the Month,10:00 AM,12:00 PM,No,Zip Code,10/3/2024,Walk up,Pre-bagged or boxed groceries,20906 is the permitted zipcode,39.0945561,-77.0455667
19466-PART-01,Mt. Ennon Baptist Church : Mount Ennon Baptist Church,Active,2/6/2025,MD,MD Prince George's County,9832 Piscataway Road Clinton MD 20735,(240) 599-6424,Tuesday,Every week,11:00 AM,2:00 PM,No,Zip Code,10/2/2024,,,,38.754107,-76.922597
19871-PART-01,Oak Chapel UMC : Oak Chapel UMC,Active,1/26/2025,MD,MD Montgomery County,14500 Layhill Road Silver Spring MD 20906,(240) 277-4426,Thursday,2nd of the Month,12:00 PM,1:00 PM,No,ID,10/2/2024,Walk up,Pre-bagged or boxed groceries,"School families only. Harmony Hills Elementary 13407 Lydia St,  Silver Spring MD 20906",39.0945561,-77.0455667
19871-PART-01,Oak Chapel UMC : Oak Chapel UMC,Active,1/26/2025,MD,MD Montgomery County,14500 Layhill Road Silver Spring MD 20906,(240) 277-4426,Wednesday,Every week,11:00 AM,2:00 PM,Yes,ID,10/2/2024,Home Delivery,Pre-bagged or boxed groceries,Home deliveries to 65-70 Home Bound Clients,39.0945561,-77.0455667
19606-PART-01,Revival Baptist Ministries INT : Revival Baptist Ministries INT,Active,2/23/2025,VA,VA Fairfax County,8174 Richmond Hwy Alexandria VA 22309,(703) 944-3057,Saturday,2nd of the Month,7:00 AM,9:00 AM,No,Income,10/3/2024,Walk up,Loose groceries,,38.7926156,-77.056737
19485-PART-01,Manna Food Center Inc. : Manna Food Center,Active,2/24/2025,MD,MD Montgomery County,9311 Gaither Rd Gaithersburg MD 20877,(240) 268-2539,Saturday,1st of the Month,9:00 AM,12:00 PM,No,"ID,Zip Code",10/25/2024,,,,39.1185452,-77.1920257
